,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_mean,NDVI_stdDev,NDVI_min,NDVI_max,EVI_p25,EVI_p50,EVI_p75,EVI_mean,EVI_stdDev,EVI_min,EVI_max,SAR_mean,SAR_stdDev,SAR_p25,SAR_p50,SAR_p75,SAR_min,SAR_max,NBR_mean,NBR_stdDev,NBR_p25,NBR_p50,NBR_p75,NBR_min,NBR_max,Event
89,-11.96093941,-13.74145115,-13.67901067,-14.23759986,-3.142956581,-5.577117824,-28.16032898,-118.5408883,-118.3005314,-118.3005314,-105.3721749,-1288.633359,29985.66667,-28541.41304,0.020881644,0.170300946,0,0,0,0,2,-13.71164839,-4.908073299,-10.09544033,-13.16664491,-13.05319007,0.624472364,-32.30272727,1
90,-19.83643067,-22.13784261,-22.09488985,-22.64859332,-3.95073142,-8.569015336,-38.87986452,-29.81976189,-33.60045944,-33.47569242,-34.27111284,-6.313457195,-14.9985777,-65.30585228,0.014763377,0.123009201,0,0,0,0,1,-10.76205985,-7.864639025,-4.936051729,-10.39501236,-10.36765489,10.78893687,-36.19120713,1
91,-82.55607234,-84.09182892,-84.07616345,-82.42979703,-5.324637222,-35.07480597,-89.02832425,-203.6698901,-211.2332442,-211.1701291,-204.2264031,-23.67279672,-59.44342357,-273.4727602,0.018300185,0.163979353,0,0,0,0,2,-66.11615626,-5.734098742,-65.15982704,-67.47773774,-67.45023955,0.479499617,-73.23499347,1
92,-9.464232637,-11.01355245,-10.99406163,-11.53525268,-3.596465008,-0.562489365,-51.67711032,-17.39365223,-20.44928554,-20.41060788,-22.02951813,-7.317998164,-1.550825472,-113.2640554,0.065385568,0.31755968,0,0,0,0,2,-9.699762993,-3.261826711,-7.606128528,-9.342672434,-9.319168528,-1.821148449,-45.44901383,1
93,-13.62612426,-15.17452058,-15.14751873,-16.09183744,-3.800513779,-11.34674543,-58.21161874,-18.760795,-21.44319739,-21.39625956,-23.07951274,-6.848297798,-15.16978823,-112.0078852,0.007637513,0.10956437,0,0,0,0,2,-11.14650191,-3.792322243,-9.163305993,-10.69771689,-10.67042459,-4.257278795,-56.30107934,1
94,-15.35361961,-21.57259208,-21.53747431,-23.39453745,-9.511711164,0.742871309,-49.92342411,-38.21025786,-57.24658937,-57.24658937,-51.69943223,28.58913731,-931.584507,718.3333333,0.033019576,0.181014402,0,0,0,0,2,-34.89929168,-16.13022241,-18.93445567,-42.34507135,-42.30220695,1.51628658,-60.34492041,1
95,-12.53413797,-18.759241,-18.69314667,-20.54302386,-10.77853103,0.627786954,-85.24584829,-25.47878172,-34.76929286,-34.62915655,-38.63211017,-19.61948999,13.26870075,-188.1147736,0.028690032,0.205473011,0,0,0,0,2,-7.779554115,-9.018735564,-1.321209859,-5.983931925,-5.925500396,16.03914035,-67.58457601,1
96,-11.80075824,-14.12074292,-14.08180328,-15.65109528,-6.736628837,-3.633828619,-63.89686452,-18.96504157,-22.84586285,-22.78355267,-26.22965161,-12.93413462,-6.945805878,-147.6823763,0.126382657,0.450498985,0,0,0,0,2,-5.079733084,-8.371826727,0.182680577,-3.31429857,-3.26764744,10.68646205,-55.80886707,1
97,-11.41776075,-13.35849508,-13.33512536,-14.21995091,-4.566680094,-6.03060264,-58.73555227,-20.48677987,-23.57561506,-23.53660515,-25.87552953,-9.330700091,-11.22572734,-144.7886289,0.054467668,0.27882541,0,0,0,0,2,-5.277533823,-4.15082302,-2.891774483,-4.803188445,-4.777751656,3.49512113,-46.43072437,1
98,-14.01524085,-17.09300796,-17.04621877,-18.95970076,-6.77185288,-7.950880606,-51.48961678,-25.13099856,-30.56246411,-30.46885616,-35.09201481,-14.3604982,-14.99607188,-125.3024371,0.052543567,0.267765507,0,0,0,0,2,-9.280645991,-6.951486612,-4.307636795,-7.206263182,-7.157351772,0.986935243,-45.95459894,1
99,-6.285055951,-7.442713453,-7.415335229,-8.916783555,-4.628641022,0.167175531,-40.61695704,-13.5093235,-15.81018648,-15.7474644,-19.20804983,-10.30440645,0.551121055,-107.2431839,0.070582196,0.323994747,0,0,0,0,2,-8.457532968,-3.91134719,-6.097289744,-7.637309504,-7.613937634,4.651257627,-35.05185741,1
100,-12.57962905,-16.06983619,-16.01517328,-18.01412519,-7.358430212,-6.89505635,-59.70380928,-24.34916157,-32.10888254,-31.98529369,-36.59868734,-16.36763772,-16.49534158,-151.6734814,0.04138334,0.238817729,0,0,0,0,2,-15.93369375,-5.617841917,-12.24696231,-14.56508254,-14.51805167,-4.607446463,-53.55669838,1
101,-26.99636584,-29.87140014,-29.79922711,-32.69489987,-7.062666199,-22.52545179,-60.54488462,-65.73492284,-77.95387172,-77.72101783,-80.85934745,-18.18655319,-34.85335462,-246.9384038,0.12187038,0.454063793,0,0,0,0,2,5.93206837,-12.26383343,16.0428316,10.26014221,10.37330491,26.67796082,-30.91917266,1
102,61.53785691,-19.66749843,-19.40905054,-0.387585177,-54.35290534,80.22367416,-85.30488843,820.5403874,-109.9133106,-109.9133106,478.9275425,-6196.553086,139815,-139772.5,,,,,,,,-32.02089479,-20.08472688,-14.85514438,-36.17142947,-36.11644239,22.95020853,-73.03675809,1
103,-20.10842852,-22.44726089,-22.41409471,-22.58467813,-3.716262091,-11.42349575,-42.39912749,-30.49131392,-34.40791501,-34.40791501,-34.93096835,3.595875882,-253.5910007,124.7220497,0.063658153,0.248639787,0,0,0,0,2,-8.308798301,-8.519903496,-2.118718988,-7.595984211,-7.568660538,13.44443491,-38.45249799,1
104,-16.35249397,-19.24082334,-19.2096046,-20.06149549,-5.666688249,-6.941134655,-52.7286779,-26.51451281,-30.36744884,-30.31254958,-32.37869759,-9.075986246,-14.3500977,-105.3248911,0.055669957,0.308755644,0,0,0,0,2,7.702507115,-7.962521695,13.32030575,7.850092651,7.893142975,30.89320079,-30.71406801,1
105,-28.73854633,-32.79793333,-32.74517041,-33.55726624,-6.132215545,-17.7094449,-63.66004933,-54.52875594,-62.04345705,-61.9176175,-63.98197703,-13.23790671,-39.38409235,-158.4811861,0.482414802,0.836809308,0,0,1,0,2,1.94194527,-11.12262297,11.43252907,2.110884281,2.180835985,31.93314632,-32.44444444,1
106,-19.13107634,-22.04215293,-22.01861576,-22.74109013,-5.077105122,-9.493136391,-43.38048311,-28.59944033,-33.66711411,-33.66711411,-34.73909215,0.066681727,-287.0882421,112.4208213,0.033236433,0.181712348,0,0,0,0,2,-14.22599848,-8.690984136,-7.975621541,-13.42631307,-13.37952075,14.7971832,-44.18978957,1
107,-9.971625338,-12.28206458,-12.26643186,-13.27542327,-4.716619163,-3.934614825,-33.02536595,-17.35759461,-21.61061805,-21.48797937,-22.73597121,-7.16131143,-7.425764434,-58.89846903,0.069712246,0.277255048,0,0,0,0,2,-7.623363318,-5.482986759,-4.007121559,-6.907943012,-6.878565318,5.26263759,-34.75459398,1
108,-23.4464451,-28.14867205,-28.11942621,-30.50120911,-10.12034142,-13.56850791,-73.57099631,-43.20154987,-54.8456803,-54.8456803,-58.79762838,-33.28968412,1120.126501,-442.0614035,0.016398324,0.131933871,0,0,0,0,2,-16.75148408,-15.1040593,-6.295486358,-14.8628742,-14.82189199,24.08600318,-66.77422489,1
109,-19.67740747,-23.34947735,-23.31618102,-24.29381215,-6.746523727,-5.389379114,-47.00409299,-29.92613811,-36.16316422,-36.16316422,-38.31329497,-9.991270139,-128.7723638,-74.13715678,0.052133719,0.224866301,0,0,0,0,2,-11.33078522,-7.173835026,-6.128442236,-10.01823971,-9.996838697,5.172306789,-39.59744778,1
110,,,,,,,,,,,,,,,0.098117758,0.412363473,0,0,0,0,2,,,,,,,,1
111,-7.921676704,-8.38643946,-8.359437611,-8.459455596,-0.902159284,-5.945208092,-20.91030469,-16.70408813,-17.8368334,-17.78989558,-17.9702632,-2.161207081,-11.7146584,-48.65757043,0.019269386,0.176144588,0,0,0,0,2,-12.70630954,-1.778787929,-11.34950921,-12.60087086,-12.57357856,-7.322247961,-22.30734624,1
112,-19.2099515,-21.94590604,-21.93312564,-22.72782342,-5.184400447,-6.682598021,-62.4287282,-28.83453616,-32.72092299,-32.61114118,-34.14821732,-8.313130858,-12.08991053,-126.9207428,0.138447058,0.479871252,0,0,0,0,2,3.104413569,-6.615901799,7.239482468,2.9919251,3.011443128,25.67348601,-39.98615036,1
113,-17.91995334,-19.66737182,-19.63621153,-19.85536823,-3.421115551,-3.558239231,-42.11125969,-27.39685897,-30.90668315,-30.90668315,-30.98356348,16.28909023,-1224.118626,270.3100287,0.124826803,0.471326089,0,0,0,0,2,-5.603094667,-7.784120807,0.506400022,-4.745387017,-4.702314665,11.54128648,-35.59341198,1
114,-11.02029509,-16.10259415,-16.05163799,-18.40434132,-9.808326585,-2.028929309,-70.67715343,-23.66084004,-34.61856861,-34.50969362,-39.63415226,-22.33277252,-4.295891914,-182.0447208,0.015816153,0.174290375,0,0,0,0,2,-8.688124964,-8.801615906,-2.528396801,-6.418385291,-6.379612003,10.13953313,-59.21070672,1
115,-13.39093295,-17.86757249,-17.84605444,-15.33456424,-6.78412237,4.006407161,-33.47490267,-29.17168725,-29.13631495,-29.09739064,-12.65498514,-814.1988592,44500.17857,-12832.75388,0.199877676,0.450446688,0,0,0,0,2,-8.890956666,-12.87682716,-0.966615039,-3.64901367,-3.614105662,15.69837352,-42.76086724,1
116,-26.89899345,-31.94169237,-31.89125295,-31.67813495,-7.191291842,-1.76831936,-55.67505383,-52.02883166,-63.00080119,-63.00080119,-62.78598834,-14.01154812,-57.83774184,-157.4251121,0.061841986,0.333297973,0,0,0,0,2,-6.944186899,-10.0345752,-0.986855928,-7.965371771,-7.918710283,30.97013962,-45.12558796,1
117,-11.8478703,-14.95581126,-14.93817707,-16.10838581,-6.16481888,-5.004670016,-56.48162287,-22.01139175,-27.45643932,-27.41335438,-30.08621656,-12.80131448,-9.718383658,-138.9079189,0.086685129,0.297662367,0,0,0,0,2,-9.016699387,-6.987494826,-4.514111098,-7.605731533,-7.578385133,3.553274678,-58.27093312,1
118,-20.10842852,-22.44726089,-22.41409471,-22.58467813,-3.716262091,-11.42349575,-42.39912749,-30.49131392,-34.40791501,-34.40791501,-34.93096835,3.595875882,-253.5910007,124.7220497,0.130047391,0.482226088,0,0,0,0,2,-8.308798301,-8.519903496,-2.118718988,-7.595984211,-7.568660538,13.44443491,-38.45249799,1
119,-22.25140896,-25.34944093,-25.31055482,-26.74916299,-7.034099213,5.989537587,-64.33757602,-37.91249154,-42.487337,-42.40892141,-45.81746515,-12.56100958,9.904241178,-203.3424193,0.217212789,0.595741123,0,0,0,0,2,5.699903895,-12.14295637,14.51846715,7.91188914,7.994032062,39.08049896,-49.7294622,1
120,-15.33606709,-17.63006622,-17.5713769,-16.88780632,-7.084047662,-0.962004998,-54.11891727,-34.42203765,-34.42203765,-34.42203765,-24.77001127,-609.4255479,21578.95833,-10759.54545,0.155292975,0.364042862,0,0,0,0,2,-2.280917294,-5.086987333,1.518905106,-1.779069742,-1.734072544,11.5172829,-21.90049421,1
121,-20.10842852,-22.44726089,-22.41409471,-22.58467813,-3.716262091,-11.42349575,-42.39912749,-30.49131392,-34.40791501,-34.40791501,-34.93096835,3.595875882,-253.5910007,124.7220497,0.130047391,0.482226088,0,0,0,0,2,-8.308798301,-8.519903496,-2.118718988,-7.595984211,-7.568660538,13.44443491,-38.45249799,1
122,-3.007748702,-4.145358494,-4.104531896,-4.973892743,-3.348679975,0.684902645,-25.06459426,236.2102535,236.2102535,236.2102535,-45.6458315,-7563.360214,229822,-237493.4532,0.025592436,0.193252603,0,0,0,0,2,-4.610082029,-6.819707877,-0.777198013,-5.0104685,-4.943820441,21.48691747,-36.16025815,1
123,-4.807200414,-5.294073282,-5.255034248,-5.41131713,-0.807792295,-3.728916587,-8.422588563,-44.30399966,-50.59694075,-50.526527,-54.14601327,-16.21501033,-28.79709068,-268.48653,0.058788998,0.330037032,0,0,0,0,2,-23.30331815,-0.871885156,-22.64274049,-23.33027034,-23.29890351,-20.46579027,-26.01211812,1
124,-6.108018324,-6.216697724,-6.21571946,-6.220804531,-0.207388219,-5.100503556,-7.594209809,-9.000575702,-9.168405092,-9.166952564,-9.181041314,-0.289651754,-7.80721513,-11.47036791,0.038257432,0.234143069,0,0,0,0,2,9.140644858,-0.521573072,9.432009706,9.215349334,9.218030113,10.49876999,6.227658584,1
125,-16.21438508,-18.91331457,-18.89388303,-18.70219889,-3.546937459,-8.687864335,-31.94283674,-22.85874524,-26.55321156,-26.55321156,-26.75572112,2.65696067,-458.0065594,79.11157467,0.199877676,0.450446688,0,0,0,0,2,-6.539652164,-5.569437363,-2.816011267,-6.714790548,-6.635875971,13.05627088,-19.90051258,1
126,-16.41027219,-19.51669924,-19.48550292,-20.29082965,-7.135183334,18.66981477,-52.60883619,-37.7705017,-40.83053116,-40.83053116,-43.13701009,-12.41688433,85.70443576,-14.47206385,0.596929136,0.8951474,0,0,2,0,2,-2.195964481,-11.56672648,6.795616341,-0.947421967,-0.86519131,21.43373062,-41.62408325,1
127,-24.25233551,-31.23574711,-31.17338014,-32.27060235,-10.91644815,-7.476862178,-81.25478111,-50.09466327,-65.62347233,-65.4990241,-68.88257215,-25.58313869,-16.95515605,-211.2443432,0.008335199,0.112212667,0,0,0,0,2,-19.33661847,-10.09087,-12.23944098,-18.4614132,-18.40681466,8.200798872,-71.38566976,1
128,-12.19529943,-23.0740576,-23.01547,-23.11286374,-11.58989162,-1.235229715,-64.74318081,-22.05125574,-43.0168728,-42.89949679,-44.48818251,-24.48426794,-1.926597189,-149.4297707,0.095955799,0.317050009,0,0,0,0,2,-11.99036123,-12.27981747,-0.987254355,-11.50730554,-11.45644414,9.047389388,-54.57221263,1
129,-16.09924988,-19.58344426,-19.52874061,-20.62261075,-6.378082076,-3.14959062,-43.54242451,-24.89335478,-30.29774387,-30.20398882,-32.12106451,-10.50277965,-7.419964625,-76.63442427,0.060185822,0.330879096,0,0,0,0,2,-9.032073842,-6.494863345,-4.341317214,-8.199379928,-8.143155763,7.942642362,-35.05888681,1
130,-16.30385373,-17.63760051,-17.61235485,-18.14872111,-3.259070672,-8.37305078,-36.45497062,-24.48423804,-27.19830765,-27.15167996,-27.92524397,-5.396786247,-12.90764068,-66.27959997,0.130047391,0.482226088,0,0,0,0,2,-3.637039625,-8.811580941,3.360895099,-2.851300128,-2.792659847,19.7641092,-31.89683466,1
131,-40.0243638,-48.44667227,-48.2119414,-47.97590646,-11.85065341,-17.19179884,-81.60310058,-81.77401342,-91.94190771,-91.94190771,-96.45301112,14.69228658,-688.7985281,926.8290061,0.00852788,0.109997572,0,0,0,0,2,-31.45449777,-13.20703843,-21.92486715,-30.04412266,-29.93842998,4.712474868,-70.7733016,1
132,-10.6203129,-12.95758433,-12.94828736,-14.59752702,-5.674186434,-5.374600903,-49.67098071,-20.82162935,-25.51394092,-25.51394092,-28.75369228,20.04740219,-1337.197293,1004.757366,0.09130858,0.378881599,0,0,0,0,2,2.007090459,-6.446122729,6.587134379,3.487089471,3.514335805,14.43829117,-37.68306431,1
133,-22.98336205,-34.29083779,-34.22424228,-33.0267181,-10.06807196,25.15799976,-64.94564518,-42.6177434,-53.27239555,-53.14862546,-53.79298119,-17.28551769,74.79386105,-122.5971443,0.083519294,0.281941802,0,0,0,0,2,-13.36234955,-18.84763537,-2.332362172,-18.1635264,-18.08549344,37.27583966,-54.64904182,1
134,-19.51482698,-23.38667043,-23.28851238,-26.8830372,-11.29259002,-7.420093697,-69.25350277,-35.05546803,-42.88335198,-42.88335198,-52.49397598,-24.26745087,-204.2437808,-150.978986,0.018810088,0.135498335,0,0,0,0,1,-6.662621037,-15.11010243,1.792556492,-4.43908026,-4.337390006,30.12545204,-59.6119517,1
135,-28.50243941,-35.46503473,-35.40240208,-36.60100282,-11.59250917,6.391095191,-80.62919095,-62.66886563,-86.13541002,-86.13541002,-91.39983846,-40.34775111,450.5118602,-658.4615385,0.036795558,0.236578446,0,0,0,0,2,-13.06498409,-10.91949449,-5.987849082,-12.21366246,-12.16723462,37.23921993,-55.9480276,1
136,-29.7947028,-39.92081548,-39.83845127,-39.85485297,-14.40186253,2.406624884,-79.8760203,-55.00169183,-80.06273321,-80.06273321,-80.38656046,-15.13068009,1544.078947,1676.345029,0.036995828,0.230846051,0,0,0,0,2,-9.836170124,-12.82312558,-0.838924905,-9.053890808,-9.026799745,33.26488133,-62.99023086,1
137,-28.50243941,-35.46503473,-35.40240208,-36.60100282,-11.59250917,6.391095191,-80.62919095,-62.66886563,-86.13541002,-86.13541002,-91.39983846,-40.34775111,450.5118602,-658.4615385,0.036795558,0.236578446,0,0,0,0,2,-13.06498409,-10.91949449,-5.987849082,-12.21366246,-12.16723462,37.23921993,-55.9480276,1
138,-14.18308506,-17.11025707,-17.07120673,-17.88886063,-5.081423533,-5.017114138,-37.72837842,-22.9778584,-27.60758402,-27.54855061,-28.53815584,-7.649822887,-7.944854327,-62.63772082,0.090896588,0.400803045,0,0,0,0,2,-10.51814196,-8.966565959,-4.02120293,-8.675700788,-8.601585482,12.57208427,-41.78615091,1
139,-15.91678768,-19.01678403,-18.99147709,-19.0222573,-4.247372998,-6.029264222,-32.2715073,-23.44323511,-27.29574232,-27.25481908,-27.58018338,-6.016164565,-10.5280315,-50.68078661,0.022811294,0.182792488,0,0,0,0,2,-10.0959688,-6.80330692,-4.893916342,-9.358724388,-9.302100578,13.40773944,-33.92152999,1
140,-24.25233551,-31.23574711,-31.17338014,-32.27060235,-10.91644815,-7.476862178,-81.25478111,-50.09466327,-65.62347233,-65.4990241,-68.88257215,-25.58313869,-16.95515605,-211.2443432,0.008335199,0.112212667,0,0,0,0,2,-19.33661847,-10.09087,-12.23944098,-18.4614132,-18.40681466,8.200798872,-71.38566976,1
141,-12.22346772,-18.02965367,-17.96340601,-20.46929956,-10.57701017,-2.648567092,-65.31531012,-25.56801904,-39.51226082,-39.37168929,-45.11255231,-25.02987714,-6.581015284,-228.5700491,0.009670221,0.127371815,0,0,0,0,2,-9.953182098,-9.455422486,-2.914936715,-7.982781093,-7.928015993,9.991218532,-50.29098011,1
142,-17.91745554,-25.64490602,-25.54329178,-27.50163403,-10.93044655,-6.102822808,-62.66269377,-40.47112425,-52.01473375,-51.77920179,-57.84424071,-23.43314976,-13.85818602,-156.4826817,0.037943416,0.260370752,0,0,0,0,2,-11.54349386,-16.89929185,-0.932051076,-12.52321258,-12.39450332,21.48314566,-56.82973046,1
143,-17.64666131,-21.13826817,-21.10316902,-20.93435981,-4.470687942,-5.762769926,-34.9771115,-26.73424523,-31.36420628,-31.30767761,-31.82882666,-6.88997779,-9.939051888,-55.15949318,0.116320993,0.460464139,0,0,0,0,2,-14.05006775,-7.819979669,-7.586133518,-14.59033235,-14.53959421,7.824884592,-34.41753798,1
144,-14.18308506,-17.11025707,-17.07120673,-17.88886063,-5.081423533,-5.017114138,-37.72837842,-22.9778584,-27.60758402,-27.54855061,-28.53815584,-7.649822887,-7.944854327,-62.63772082,0.090896588,0.400803045,0,0,0,0,2,-10.51814196,-8.966565959,-4.02120293,-8.675700788,-8.601585482,12.57208427,-41.78615091,1
145,,,,,,,,,,,,,,,0.044643303,0.2652174,0,0,0,0,2,,,,,,,,1
146,-47.49332518,-56.0378133,-56.02661746,-53.36259043,-13.2305563,4.482450141,-83.2161155,-94.49393211,-119.1699271,-118.7077611,-116.9616233,-54.22889087,1126.075269,-1011.147059,0.093690488,0.376412807,0,0,0,0,2,-28.52812684,-13.09652633,-21.33638345,-29.87162243,-29.80724339,51.03990666,-64.16333095,1
147,-28.50243941,-35.46503473,-35.40240208,-36.60100282,-11.59250917,6.391095191,-80.62919095,-62.66886563,-86.13541002,-86.13541002,-91.39983846,-40.34775111,450.5118602,-658.4615385,0.036795558,0.236578446,0,0,0,0,2,-13.06498409,-10.91949449,-5.987849082,-12.21366246,-12.16723462,37.23921993,-55.9480276,1
148,-11.78335289,-16.03977321,-16.00855737,-15.98424205,-5.020235051,-0.747337001,-57.27152849,-19.7168427,-27.4736531,-27.41847913,-27.1803594,-8.953269147,-3.852068914,-122.4407818,0.041641617,0.218413754,0,0,0,0,2,-2.545120756,-6.135754029,1.335164207,-1.394337063,-1.370945674,17.48698599,-39.96782895,1
149,-15.91678768,-19.01678403,-18.99147709,-19.0222573,-4.247372998,-6.029264222,-32.2715073,-23.44323511,-27.29574232,-27.25481908,-27.58018338,-6.016164565,-10.5280315,-50.68078661,0.022811294,0.182792488,0,0,0,0,2,-10.0959688,-6.80330692,-4.893916342,-9.358724388,-9.302100578,13.40773944,-33.92152999,1
150,-24.40139052,-30.59982774,-30.56079401,-23.36167381,-25.18203862,51.16263122,-55.05566401,-75.35743391,-75.35743391,-75.35743391,-38.03806691,-270.6163531,9220,-4879.411765,0.200001589,0.600146752,0,0,0,0,2,-22.98162945,-12.427251,-12.37112745,-22.80626533,-22.72818052,6.33313964,-55.20916569,1
151,-19.17122507,-22.43631194,-22.38949675,-22.62832846,-4.94634989,-1.417121041,-41.74074552,-83.54729935,-102.1740828,-102.0573493,-108.2468373,-39.48099407,527.3913043,-756.1859979,0.121479021,0.458228696,0,0,0,0,2,-19.40415347,-5.959818499,-14.80435896,-18.80694193,-18.71267694,-0.134087282,-41.22966507,1
152,-14.51177525,-17.59652262,-17.54944824,-19.24971277,-6.784341919,3.545359452,-52.38379804,-25.59944792,-31.74046583,-31.66998956,-34.17971196,-12.67018812,156.1126572,-112.7014014,0.010194129,0.115756477,0,0,0,0,2,-1.182375798,-8.79859836,4.845503346,0.203508602,0.270104964,31.47164785,-34.29202725,1
153,-54.12405833,-61.12436899,-61.12018191,-61.21434661,-11.16935563,-9.619731124,-85.84922805,-122.8826876,-144.8248184,-144.5645784,-144.5692141,-25.38590962,-450.7771133,-156.2384872,0.02929713,0.225013639,0,0,0,0,2,-38.24545513,-13.32273783,-28.45424716,-36.63105169,-36.56261142,1.688689316,-70.71048851,1
154,-47.49332518,-56.0378133,-56.02661746,-53.36259043,-13.2305563,4.482450141,-83.2161155,-94.49393211,-119.1699271,-118.7077611,-116.9616233,-54.22889087,1126.075269,-1011.147059,0.093690488,0.376412807,0,0,0,0,2,-28.52812684,-13.09652633,-21.33638345,-29.87162243,-29.80724339,51.03990666,-64.16333095,1
155,-22.9679699,-30.28664059,-30.18851942,-31.79281148,-11.63793193,-5.449344143,-66.55358575,-224.30036,-224.1144178,-223.9269147,-162.6989,-6324.824651,116663.3504,-307993.771,0.02330455,0.190790655,0,0,0,0,2,-21.14007583,-9.366516856,-14.60914612,-20.3815485,-20.29962352,12.47387067,-48.81169224,1
